price,latitude,longitude,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,rooftop,elevator,pool,ac,heating,neighborhood,dist_city_center,garage,property_type,garden,dist_closest_station,property_age_cat,floor_cat,neighborhood_rent_index_cluster,rooms_per_100_sqm,bathrooms_per_100_sqm
950,41.3980267,2.1259541,62,3,2,1,0,1, este,0,1,0,1,gas,Sarrià,3.83770379,0,piso,0,1.135849991,35 - 71,0 - 5,+15,4.838709677419355,3.225806451612903
825,41.4115419,2.1643268,60,3,1,1,1,1,Unknown,0,1,0,0,Unknown,El Baix Guinardó,2.670771636,0,piso,0,0.206575968,35 - 71,0 - 5,11.5 - 15,5.0,1.6666666666666667
850,41.3745828,2.1683697,81,2,2,0,0,1, este,0,0,0,1,individual,El Poble Sec - Parc de Montjuïc,1.48691002,0,piso,0,0.055060975,71 - 111,Unknown,+15,2.4691358024691357,2.4691358024691357
750,41.4399352,2.1763536,50,2,1,0,0,1, norte,0,1,0,0,individual,Verdun,5.812694329,0,piso,0,0.413173811,35 - 71,0 - 5,11.5 - 15,4.0,2.0
900,41.4042767,2.1528717,55,3,1,0,0,1,Unknown,0,1,0,0,Unknown,Vila de Gràcia,2.311204877,0,piso,0,0.252562662,35 - 71,0 - 5,+15,5.454545454545454,1.8181818181818181
885,41.3831365,2.1515205,76,3,1,0,0,0,Unknown,0,1,0,0,Unknown,Eixample,1.624343598,0,piso,0,0.503045049,35 - 71,Unknown,11.5 - 15,3.9473684210526314,1.3157894736842106
850,41.3968305,2.1268689,62,1,1,0,0,1, norte,0,1,0,1,Unknown,Les Tres Torres,3.727184674,0,piso,0,1.00673983,35 - 71,0 - 5,+15,1.6129032258064515,1.6129032258064515
2750,41.3840947,2.1621134,100,3,1,0,0,0,Unknown,0,1,0,1,Unknown,Sant Antoni,0.776904179,0,piso,0,0.232242276,Unknown,Unknown,11.5 - 15,3.0,1.0
650,41.3851296,2.1563635,40,1,1,0,0,0,Unknown,0,1,0,0,Unknown,La Nova Esquerra de l'Eixample,1.17253425,0,piso,0,0.361748688,+111,Unknown,11.5 - 15,2.5,2.5
820,41.3613889,2.1379404,70,4,1,0,0,1,Unknown,0,1,0,0,Unknown,La Marina del Port,3.977494856,0,piso,0,0.040226753,Unknown,0 - 5,11.5 - 15,5.714285714285714,1.4285714285714286
730,41.4341632,2.1600019,63,2,1,1,0,1, este,0,0,0,1,gas,Horta,5.211938089,0,piso,0,0.496363776,35 - 71,0 - 5,11.5 - 15,3.1746031746031744,1.5873015873015872
3555,41.40992,2.12302,93,2,2,0,1,1, norte,0,1,1,1,gas,Sant Gervasi - La Bonanova,4.616465492,1,piso,0,1.762650116,0 - 35,0 - 5,+15,2.150537634408602,2.150537634408602
5852,41.4109128,2.1232158,287,4,4,0,1,0, norte,0,0,1,1,gas,Sant Gervasi - La Bonanova,4.662303021,1,chalet,1,1.692659649,0 - 35,Unknown,+15,1.3937282229965158,1.3937282229965158
765,41.4098299,2.1944825,62,0,1,1,0,1,Unknown,0,1,0,0,Unknown,El Clot,3.185911276,0,estudio,0,0.599176794,Unknown,0 - 5,11.5 - 15,0.0,1.6129032258064515
800,41.3875962,2.1532548,60,1,1,1,0,0,Unknown,0,1,0,0,Unknown,L'Antiga Esquerra de l'Eixample,1.391129019,0,piso,0,0.213459611,Unknown,0 - 5,+15,1.6666666666666667,1.6666666666666667
2467,41.4109174,2.1284483,102,2,2,0,1,1, norte,0,1,1,1,gas,Sant Gervasi - La Bonanova,4.304392825,1,piso,0,1.327333965,0 - 35,0 - 5,+15,1.9607843137254901,1.9607843137254901
750,41.3894671,2.1794103,38,1,1,1,0,1, sur,1,0,0,0,Unknown,Sant Pere - Santa Caterina i la Ribera,0.810914049,0,piso,0,0.351152549,71 - 111,0 - 5,+15,2.6315789473684212,2.6315789473684212
3400,41.4001194,2.124839,220,3,3,0,1,1, norte,0,1,0,1,gas,Sarrià,3.999683019,1,piso,0,1.370844023,0 - 35,Unknown,+15,1.3636363636363635,1.3636363636363635
940,41.4000874,2.1629541,76,3,1,0,0,1, norte,0,1,0,1,electric,Vila de Gràcia,1.474961552,0,piso,0,0.447303992,+111,0 - 5,+15,3.9473684210526314,1.3157894736842106
800,41.4126199,2.1399858,66,2,2,0,0,1,Unknown,0,1,0,0,Unknown,El Putxet i el Farró,3.714560832,0,piso,0,0.370018951,Unknown,Unknown,11.5 - 15,3.0303030303030303,3.0303030303030303
2650,41.3959102,2.1370252,153,4,3,1,0,1, norte,0,1,0,1,Unknown,Sarrià-Sant Gervasi,2.885891041,0,piso,0,1.299764734,35 - 71,Unknown,+15,2.6143790849673203,1.9607843137254901
6500,41.3904365,2.1086429,450,5,4,0,1,0,Unknown,0,0,1,1,individual,Pedralbes,5.121267572,1,chalet_independiente,1,0.751439341,Unknown,0 - 5,+15,1.1111111111111112,0.8888888888888888
780,41.3826684,2.1633572,50,0,1,1,0,1, sur,0,1,0,0,Unknown,Sant Antoni,0.799113842,0,estudio,0,0.315547648,Unknown,0 - 5,11.5 - 15,0.0,2.0
1300,41.4135143,2.1425609,91,2,1,1,1,1, sur,1,1,0,1,gas,Vallcarca i els Penitents,3.650729504,0,atico,0,0.226441242,35 - 71,5 - 10,11.5 - 15,2.197802197802198,1.098901098901099
650,41.3748004,2.1874087,40,1,1,0,0,1,Unknown,0,0,0,0,Unknown,La Barceloneta,2.0623837,0,piso,0,0.809908968,Unknown,0 - 5,+15,2.5,2.5
3300,41.4106231,2.1397432,152,2,2,0,1,1, sur,1,1,0,1,electric,El Putxet i el Farró,3.567578258,1,piso,0,0.411684496,0 - 35,0 - 5,11.5 - 15,1.3157894736842106,1.3157894736842106
680,41.379909,2.1886896,35,1,1,1,0,1,Unknown,0,0,0,0,Unknown,La Barceloneta,1.801032282,0,piso,0,0.388399047,Unknown,0 - 5,+15,2.857142857142857,2.857142857142857
8482,41.390207,2.1131069,225,4,7,0,1,1,Unknown,0,1,1,1,gas,Pedralbes,4.747923249,1,piso,0,0.653053927,0 - 35,Unknown,+15,1.7777777777777777,3.111111111111111
710,41.3747529,2.1710876,62,3,1,1,0,1,Unknown,0,0,0,0,Unknown,Sants-Montjuïc,1.465592904,0,piso,0,0.17285256,71 - 111,0 - 5,11.5 - 15,4.838709677419355,1.6129032258064515
1580,41.3934963,2.1747916,65,1,1,1,0,1,Unknown,0,1,0,1,gas,La Dreta de l'Eixample,0.743460355,0,piso,0,0.167469144,Unknown,0 - 5,+15,1.5384615384615385,1.5384615384615385
6500,41.3889365,2.1112429,282,5,5,0,1,0, sur,0,0,1,0,gas,Pedralbes,4.897937275,1,chalet,0,0.548935212,Unknown,Unknown,+15,1.7730496453900708,1.7730496453900708
850,41.3991659,2.1539497,54,2,1,0,0,0,Unknown,0,0,0,0,Unknown,Vila de Gràcia,1.82924031,0,piso,0,0.325550315,71 - 111,Unknown,+15,3.7037037037037037,1.8518518518518519
895,41.3901147,2.1576785,65,2,1,0,0,1,Unknown,0,1,0,0,electric,L'Antiga Esquerra de l'Eixample,1.050821406,0,piso,0,0.575495235,Unknown,5 - 10,+15,3.076923076923077,1.5384615384615385
750,41.3848247,2.1483771,50,2,2,0,0,0,Unknown,0,1,0,0,Unknown,Eixample,1.83005593,0,piso,0,0.233625501,71 - 111,Unknown,11.5 - 15,4.0,4.0
1400,41.40004,2.1422873,99,4,2,0,0,1, sur,0,1,0,0,gas,Sant Gervasi - Galvany,2.67204638,0,piso,0,0.922054154,Unknown,0 - 5,+15,4.040404040404041,2.0202020202020203
1595,41.3726696,2.141123,74,2,2,0,1,1,Unknown,0,1,0,1,bomba,Hostafrancs,2.940444594,0,piso,0,0.339654319,Unknown,0 - 5,11.5 - 15,2.7027027027027026,2.7027027027027026
1495,41.3742696,2.144023,70,2,1,0,0,1, sur,0,1,0,1,bomba,Hostafrancs,2.640068632,0,piso,0,0.125340545,Unknown,0 - 5,11.5 - 15,2.857142857142857,1.4285714285714286
1550,41.3737696,2.141423,70,2,1,0,1,1, sur,0,1,0,1,bomba,Hostafrancs,2.850756666,0,piso,0,0.227078482,Unknown,0 - 5,11.5 - 15,2.857142857142857,1.4285714285714286
1550,41.3727696,2.141323,60,2,1,0,1,1, sur,0,1,0,1,bomba,Hostafrancs,2.92039151,0,piso,0,0.321451375,Unknown,0 - 5,11.5 - 15,3.3333333333333335,1.6666666666666667
1495,41.3746696,2.141423,60,2,1,0,0,1, sur,0,1,0,1,bomba,Hostafrancs,2.796797525,0,piso,0,0.16892829,Unknown,0 - 5,11.5 - 15,3.3333333333333335,1.6666666666666667
1595,41.3714696,2.142223,60,2,2,0,1,1, sur,0,1,0,1,bomba,Hostafrancs,2.946777922,0,piso,0,0.430238194,Unknown,0 - 5,11.5 - 15,3.3333333333333335,3.3333333333333335
1595,41.3738696,2.140723,60,2,2,0,1,1, sur,0,1,0,1,bomba,Hostafrancs,2.893660197,0,piso,0,0.263916927,Unknown,0 - 5,11.5 - 15,3.3333333333333335,3.3333333333333335
1495,41.3723696,2.141023,60,2,1,0,0,0, sur,0,1,0,1,bomba,Hostafrancs,2.966580679,0,piso,0,0.372493607,Unknown,Unknown,11.5 - 15,3.3333333333333335,1.6666666666666667
1550,41.3710696,2.142723,60,2,1,0,1,1, sur,0,1,0,1,bomba,Hostafrancs,2.942268875,0,piso,0,0.467799698,Unknown,0 - 5,11.5 - 15,3.3333333333333335,1.6666666666666667
1200,41.4014649,2.1461508,96,2,2,1,1,0,Unknown,0,1,0,0,gas,Sant Gervasi - Galvany,2.492022494,0,piso,0,0.576502163,71 - 111,Unknown,+15,2.0833333333333335,2.0833333333333335
1600,41.3881525,2.1623334,65,2,1,0,0,1,Unknown,0,1,0,1,individual,L'Antiga Esquerra de l'Eixample,0.63372518,0,piso,0,0.319530469,Unknown,0 - 5,+15,3.076923076923077,1.5384615384615385
665,41.402002,2.133858,50,0,1,0,0,0,Unknown,1,1,0,0,Unknown,Sarrià-Sant Gervasi,3.393348442,0,estudio,0,1.412383365,35 - 71,Unknown,+15,0.0,2.0
600,41.3890138,2.1778213,34,1,1,1,0,1,Unknown,0,0,0,0,Unknown,Ciutat Vella,0.670897657,0,piso,0,0.347105293,+111,0 - 5,+15,2.9411764705882355,2.9411764705882355
775,41.3713009,2.1711507,54,3,1,1,0,1,Unknown,0,1,0,0,Unknown,El Poble Sec - Parc de Montjuïc,1.849170079,0,piso,0,0.405567989,35 - 71,0 - 5,+15,5.555555555555555,1.8518518518518519
793,41.3750218,2.1385218,65,2,2,1,0,0,Unknown,0,0,0,0,Unknown,Sants-Montjuïc,2.986407424,0,piso,0,0.252382042,+111,Unknown,11.5 - 15,3.076923076923077,3.076923076923077
890,41.400949,2.2067204,73,2,1,1,0,0,Unknown,0,0,0,0,Unknown,Sant Martí,3.396445034,0,piso,0,0.415706061,+111,Unknown,11.5 - 15,2.73972602739726,1.36986301369863
725,41.371352,2.1379824,65,2,1,0,0,1, norte,0,1,0,0,Unknown,Sants-Montjuïc,3.239294354,0,piso,0,0.414091779,35 - 71,0 - 5,11.5 - 15,3.076923076923077,1.5384615384615385
750,41.3795583,2.1474037,51,1,1,0,0,1,Unknown,0,1,0,0,Unknown,Eixample,2.095700025,0,piso,0,0.209353081,Unknown,0 - 5,11.5 - 15,1.9607843137254901,1.9607843137254901
1500,41.4013382,2.1561334,90,0,1,0,0,0, este,0,0,0,1,Unknown,Vila de Gràcia,1.886154825,0,estudio,0,0.270063115,Unknown,Unknown,+15,0.0,1.1111111111111112
1350,41.3790821,2.1742622,65,2,1,1,0,1, norte,0,1,0,1,electric,El Gòtic,1.045617588,0,piso,0,0.282264099,+111,0 - 5,11.5 - 15,3.076923076923077,1.5384615384615385
790,41.4006588,2.1580295,49,3,1,1,0,1, norte,0,1,0,0,Unknown,Vila de Gràcia,1.731591779,0,piso,0,0.443924795,Unknown,0 - 5,+15,6.122448979591836,2.0408163265306123
840,41.3731504,2.1599512,40,1,1,0,0,0,Unknown,0,0,0,0,gas,El Poble Sec - Parc de Montjuïc,1.839501733,0,piso,0,0.206766113,Unknown,Unknown,+15,2.5,2.5
780,41.4304724,2.1587425,75,1,1,0,0,1,Unknown,0,0,0,0,individual,Horta,4.826255874,0,piso,0,0.124977557,0 - 35,Unknown,11.5 - 15,1.3333333333333333,1.3333333333333333
900,41.3809836,2.1379766,77,3,1,1,0,1,Unknown,0,1,0,0,gas,Les Corts,2.774611806,0,piso,0,0.203463316,35 - 71,0 - 5,11.5 - 15,3.896103896103896,1.2987012987012987
850,41.3847331,2.168931,63,2,1,1,0,1,Unknown,0,1,0,0,individual,El Raval,0.361793621,0,piso,0,0.33790246,71 - 111,0 - 5,+15,3.1746031746031744,1.5873015873015872
850,41.4007476,2.1494731,50,1,1,0,0,1,Unknown,0,1,0,1,electric,Sant Gervasi - Galvany,2.225539591,0,piso,0,0.327682702,Unknown,0 - 5,+15,2.0,2.0
800,41.3794854,2.1294438,61,3,1,0,0,1,Unknown,0,1,0,0,Unknown,Sants,3.505235907,0,piso,0,0.466559895,71 - 111,0 - 5,11.5 - 15,4.918032786885246,1.639344262295082
790,41.385441,2.1589078,60,3,1,1,0,1,Unknown,0,1,0,0,Unknown,L'Antiga Esquerra de l'Eixample,0.958827189,0,piso,0,0.328531437,Unknown,0 - 5,+15,5.0,1.6666666666666667
750,41.3938931,2.1297776,42,0,1,1,0,1, norte,0,1,0,1,bomba,Les Tres Torres,3.415424514,0,estudio,0,0.753402983,35 - 71,0 - 5,+15,0.0,2.380952380952381
750,41.4224051,2.174335,64,3,1,0,0,0,Unknown,0,1,0,0,Unknown,El Guinardó,3.855630691,0,piso,0,0.320412678,35 - 71,0 - 5,11.5 - 15,4.6875,1.5625
2500,41.3817076,2.1820077,70,2,1,1,0,1, sur,0,1,0,1,electric,Sant Pere - Santa Caterina i la Ribera,1.221488351,0,piso,0,0.232222014,71 - 111,0 - 5,+15,2.857142857142857,1.4285714285714286
625,41.3869683,2.1569015,51,1,1,0,0,0,Unknown,0,0,0,0,Unknown,L'Antiga Esquerra de l'Eixample,1.09133662,0,piso,0,0.51882113,Unknown,Unknown,+15,1.9607843137254901,1.9607843137254901
3961,41.4118772,2.1229537,142,3,4,1,1,1, norte,0,1,1,1,gas,Sarrià-Sant Gervasi,4.740086539,1,piso,0,1.663138202,Unknown,Unknown,+15,2.112676056338028,2.816901408450704
790,41.4056429,2.1472594,65,3,1,0,0,1, sur,0,0,0,0,Unknown,El Putxet i el Farró,2.733109796,0,piso,0,0.262819418,71 - 111,0 - 5,11.5 - 15,4.615384615384615,1.5384615384615385
690,41.3883539,2.1773042,53,2,1,0,0,0,Unknown,0,0,0,0,Unknown,Sant Pere - Santa Caterina i la Ribera,0.618276062,0,piso,0,0.308372959,71 - 111,Unknown,+15,3.7735849056603774,1.8867924528301887
780,41.385761,2.1450128,51,2,1,0,0,1,Unknown,0,0,0,0,Unknown,La Nova Esquerra de l'Eixample,2.092119004,0,piso,0,0.152567165,Unknown,0 - 5,11.5 - 15,3.9215686274509802,1.9607843137254901
3500,41.3978232,2.1586273,197,5,2,1,0,1,Unknown,0,1,0,1,gas,Vila de Gràcia,1.451281929,0,piso,0,0.282808241,71 - 111,0 - 5,+15,2.5380710659898478,1.015228426395939
770,41.4195461,2.1752686,59,3,1,1,0,1, sur,0,1,0,1,electric,El Guinardó,3.548162461,0,piso,0,0.412677546,35 - 71,0 - 5,11.5 - 15,5.084745762711864,1.694915254237288
875,41.4086298,2.1541237,55,1,1,0,1,1, sur,0,0,0,1,electric,Vila de Gràcia,2.655879647,0,piso,0,0.446760933,Unknown,0 - 5,+15,1.8181818181818181,1.8181818181818181
775,41.4089845,2.1574192,82,2,1,0,0,1, norte,0,1,0,0,gas,Vila de Gràcia,2.566707068,0,piso,0,0.56171602,Unknown,0 - 5,+15,2.4390243902439024,1.2195121951219512
878,41.4003787,2.1659924,41,1,1,0,0,1,Unknown,0,1,0,1,electric,Vila de Gràcia,1.426169636,0,piso,0,0.198912505,Unknown,0 - 5,+15,2.4390243902439024,2.4390243902439024
1000,41.3944962,2.1429912,57,1,1,0,0,0, oeste,0,1,0,1,Unknown,Sant Gervasi - Galvany,2.363846841,0,piso,0,0.940583126,35 - 71,0 - 5,+15,1.7543859649122806,1.7543859649122806
840,41.4291646,2.1782846,77,2,1,0,1,1, norte,0,1,0,1,individual,Nou Barris,4.642596135,0,piso,0,0.287490786,Unknown,0 - 5,11.5 - 15,2.5974025974025974,1.2987012987012987
3200,41.3993219,2.1607084,208,5,3,0,0,1,Unknown,0,1,0,1,gas,Vila de Gràcia,1.484880613,0,piso,0,0.406066365,71 - 111,0 - 5,+15,2.4038461538461537,1.4423076923076923
2250,41.4003626,2.1257257,140,3,2,0,1,1,Unknown,0,1,1,0,gas,Sarrià,3.939608303,1,piso,0,1.395601166,35 - 71,0 - 5,+15,2.142857142857143,1.4285714285714286
2650,41.3947057,2.1444475,183,3,2,1,1,1, sur,0,1,0,1,gas,Sant Gervasi - Galvany,2.256350051,0,piso,0,0.875477753,71 - 111,0 - 5,+15,1.639344262295082,1.092896174863388
700,41.4065173,2.1603885,45,2,1,0,0,0,Unknown,0,1,0,0,Unknown,El Camp d'En Grassot i Gràcia Nova,2.218264864,0,piso,0,0.236854692,Unknown,Unknown,11.5 - 15,4.444444444444445,2.2222222222222223
900,41.4121156,2.1818041,75,2,1,0,0,0,Unknown,0,1,0,0,gas,El Camp de l'Arpa del Clot,2.870207553,0,piso,0,0.328460463,Unknown,Unknown,11.5 - 15,2.6666666666666665,1.3333333333333333
650,41.3864553,2.1407523,30,0,1,0,1,1,Unknown,0,1,0,1,electric,Les Corts,2.439377821,0,estudio,0,0.462430691,35 - 71,0 - 5,11.5 - 15,0.0,3.3333333333333335
3000,41.4355796,2.1558642,230,5,4,1,1,0, sur,0,0,1,1,gas,Horta Guinardó,5.43146516,1,chalet_adosado,1,0.281761144,35 - 71,0 - 5,11.5 - 15,2.1739130434782608,1.7391304347826086
990,41.3836635,2.1454909,75,3,2,1,0,1,Unknown,0,1,0,0,electric,La Nova Esquerra de l'Eixample,2.0924326,0,piso,0,0.089990261,35 - 71,5 - 10,11.5 - 15,4.0,2.6666666666666665
3200,41.4005655,2.1405359,338,5,4,1,0,1,Unknown,0,1,0,1,bomba,Sant Gervasi - Galvany,2.827780266,0,piso,0,1.004624718,71 - 111,0 - 5,+15,1.4792899408284024,1.183431952662722
850,41.4176632,2.1506124,60,2,1,0,0,1, este,0,0,0,0,electric,El Coll,3.681661924,0,piso,0,0.507811193,35 - 71,0 - 5,11.5 - 15,3.3333333333333335,1.6666666666666667
2000,41.3804832,2.1870109,63,2,1,1,0,1, sur,0,1,0,0,Unknown,La Barceloneta,1.647715794,0,piso,0,0.237207785,71 - 111,0 - 5,+15,3.1746031746031744,1.5873015873015872
700,41.3875406,2.1806008,50,2,1,0,0,1, oeste,0,0,0,0,Unknown,Sant Pere - Santa Caterina i la Ribera,0.892214037,0,piso,0,0.417194787,+111,0 - 5,+15,4.0,2.0
1290,41.4079937,2.1486974,122,4,2,0,0,1, oeste,0,1,0,0,gas,Vila de Gràcia,2.85147201,0,piso,0,0.288608274,Unknown,0 - 5,+15,3.278688524590164,1.639344262295082
650,41.4100333,2.1410452,50,1,1,0,0,0,Unknown,0,1,0,0,Unknown,El Putxet i el Farró,3.444577013,0,piso,0,0.349377069,Unknown,0 - 5,11.5 - 15,2.0,2.0
1600,41.3967579,2.1485009,95,3,2,0,0,1, sur,1,1,0,1,gas,Sant Gervasi - Galvany,2.040884994,0,atico,0,0.6953096,Unknown,0 - 5,+15,3.1578947368421053,2.1052631578947367
490,41.3752189,2.1730706,16,0,1,0,0,1,Unknown,0,0,0,0,individual,Ciutat Vella,1.434815929,0,estudio,0,0.261488104,+111,Unknown,+15,0.0,6.25
1800,41.398554,2.1418936,150,4,2,0,0,0,Unknown,0,0,0,1,gas,Sant Gervasi - Galvany,2.621729152,0,piso,0,1.004907582,Unknown,Unknown,+15,2.6666666666666665,1.3333333333333333
650,41.3997948,2.1578706,31,1,1,0,0,1,Unknown,0,0,0,1,Unknown,Vila de Gràcia,1.661738705,0,piso,0,0.473570881,71 - 111,0 - 5,+15,3.225806451612903,3.225806451612903
850,41.3783593,2.1911775,45,1,1,0,0,1,Unknown,0,0,0,1,Unknown,Ciutat Vella,2.06724611,0,piso,0,0.657180727,Unknown,0 - 5,+15,2.2222222222222223,2.2222222222222223
790,41.3788018,2.1804498,40,2,1,1,0,1, sur,0,0,0,1,electric,El Gòtic,1.340288646,0,piso,0,0.472193185,+111,0 - 5,11.5 - 15,5.0,2.5
2200,41.3894007,2.1730305,86,2,2,0,1,1, sur,0,1,0,1,gas,Sant Pere - Santa Caterina i la Ribera,0.308608564,0,piso,0,0.081379574,Unknown,0 - 5,+15,2.3255813953488373,2.3255813953488373
1100,41.4041918,2.1608047,55,1,1,1,0,1, sur,0,0,0,0,Unknown,Vila de Gràcia,1.965276198,0,piso,0,0.320280127,+111,0 - 5,+15,1.8181818181818181,1.8181818181818181
850,41.3868532,2.1729141,75,2,1,1,0,0,Unknown,0,1,0,0,Unknown,El Gòtic,0.275658193,0,piso,0,0.230503316,Unknown,0 - 5,11.5 - 15,2.6666666666666665,1.3333333333333333
850,41.3769336,2.1548701,70,2,1,0,0,1,Unknown,0,1,0,0,Unknown,Sant Antoni,1.750852929,0,piso,0,0.256953579,+111,0 - 5,11.5 - 15,2.857142857142857,1.4285714285714286
920,41.3983812,2.1660659,50,1,1,0,1,1, este,1,1,0,1,bomba,La Dreta de l'Eixample,1.209366619,0,atico,0,0.257524901,Unknown,5 - 10,+15,2.0,2.0
1800,41.3844585,2.1543012,85,2,1,0,1,1,Unknown,0,1,0,1,gas,L'Antiga Esquerra de l'Eixample,1.358475981,0,piso,0,0.441346827,Unknown,0 - 5,+15,2.3529411764705883,1.1764705882352942
800,41.3837243,2.1645952,35,0,1,0,0,1,Unknown,0,1,0,0,Unknown,El Raval,0.642798746,0,estudio,0,0.21207063,Unknown,0 - 5,+15,0.0,2.857142857142857
1350,41.3823605,2.1266472,96,3,2,0,1,1,Unknown,0,1,0,1,gas,La Maternitat i Sant Ramon,3.663467679,0,piso,0,0.403171285,35 - 71,0 - 5,11.5 - 15,3.125,2.0833333333333335
775,41.3937254,2.1757455,46,1,1,0,0,1,Unknown,0,0,0,1,Unknown,Eixample,0.810037256,0,piso,0,0.130186321,Unknown,Unknown,11.5 - 15,2.1739130434782608,2.1739130434782608
875,41.3761565,2.1294253,83,3,1,1,1,1, norte,0,0,0,1,Unknown,Sants,3.6232466,0,piso,0,0.180606953,Unknown,0 - 5,11.5 - 15,3.6144578313253013,1.2048192771084338
1750,41.3852153,2.183289,112,1,1,1,0,1, sur,0,0,0,1,bomba,Sant Pere - Santa Caterina i la Ribera,1.154942318,0,piso,0,0.398760373,71 - 111,0 - 5,+15,0.8928571428571429,0.8928571428571429
4700,41.3945938,2.1399549,187,4,4,1,1,1, sur,0,1,0,1,gas,Sant Gervasi - Galvany,2.608963155,1,piso,0,1.142499175,35 - 71,0 - 5,+15,2.1390374331550803,2.1390374331550803
1100,41.3832555,2.1303849,85,4,1,0,0,0, sur,0,1,0,0,Unknown,Les Corts,3.339532302,0,piso,0,0.104333563,Unknown,0 - 5,11.5 - 15,4.705882352941177,1.1764705882352942
1190,41.4047661,2.1359998,91,3,2,0,0,1, sur,0,1,0,1,gas,Sant Gervasi - La Bonanova,3.395574278,0,piso,0,1.061477105,Unknown,0 - 5,+15,3.2967032967032965,2.197802197802198
850,41.3807607,2.1259823,68,3,1,0,0,1, norte,0,1,0,0,Unknown,La Maternitat i Sant Ramon,3.751816007,0,piso,0,0.553221796,35 - 71,0 - 5,11.5 - 15,4.411764705882353,1.4705882352941178
730,41.406318,2.1350176,36,1,1,1,0,1, este,0,1,0,0,Unknown,Sant Gervasi - La Bonanova,3.560591017,0,piso,0,1.000195985,35 - 71,0 - 5,+15,2.7777777777777777,2.7777777777777777
870,41.3787479,2.1228007,75,4,1,0,0,1,Unknown,0,1,0,0,Unknown,Les Corts,4.062022134,0,piso,0,0.481619086,35 - 71,5 - 10,11.5 - 15,5.333333333333333,1.3333333333333333
1600,41.404915,2.1456675,80,3,2,1,0,1,Unknown,0,1,0,1,gas,El Putxet i el Farró,2.77071297,0,piso,0,0.405875391,Unknown,0 - 5,11.5 - 15,3.75,2.5
950,41.4076925,2.1504141,68,3,1,1,1,1, oeste,0,1,0,1,bomba,Gràcia,2.737793132,0,piso,0,0.21739665,35 - 71,Unknown,11.5 - 15,4.411764705882353,1.4705882352941178
790,41.3971515,2.1782643,45,1,1,0,0,1, norte,0,1,0,0,Unknown,El Fort Pienc,1.242473804,0,piso,0,0.33817948,35 - 71,5 - 10,11.5 - 15,2.2222222222222223,2.2222222222222223
690,41.3957515,2.1789643,45,1,1,0,0,1, norte,0,1,0,0,Unknown,El Fort Pienc,1.154238793,0,piso,0,0.299940168,35 - 71,5 - 10,11.5 - 15,2.2222222222222223,2.2222222222222223
690,41.3933878,2.1754303,45,1,1,0,0,1, norte,0,1,0,0,Unknown,El Fort Pienc,0.764217298,0,piso,0,0.167152194,35 - 71,0 - 5,11.5 - 15,2.2222222222222223,2.2222222222222223
790,41.405176,2.1629293,55,2,1,0,0,1,Unknown,0,1,0,1,electric,Gràcia,2.008185434,0,piso,0,0.141307347,71 - 111,5 - 10,11.5 - 15,3.6363636363636362,1.8181818181818181
800,41.3810039,2.1503949,50,3,1,1,0,1,Unknown,0,1,0,1,bomba,La Nova Esquerra de l'Eixample,1.800975385,0,piso,0,0.399776226,Unknown,0 - 5,11.5 - 15,6.0,2.0
1225,41.3909032,2.1603477,90,2,1,1,0,1,Unknown,0,1,0,0,gas,La Dreta de l'Eixample,0.865826653,0,piso,0,0.531005524,Unknown,0 - 5,+15,2.2222222222222223,1.1111111111111112
1300,41.4144378,2.1416751,91,2,1,1,1,1, sur,1,1,0,1,gas,Sarrià-Sant Gervasi,3.777099925,0,atico,0,0.352649831,35 - 71,5 - 10,+15,2.197802197802198,1.098901098901099
680,41.3809576,2.189492,28,1,1,0,0,1,Unknown,0,0,0,1,individual,La Barceloneta,1.806713073,0,piso,0,0.404000153,Unknown,Unknown,+15,3.5714285714285716,3.5714285714285716
700,41.3803576,2.191892,28,1,1,1,0,1,Unknown,0,0,0,1,individual,La Barceloneta,2.016478598,0,piso,0,0.614634733,Unknown,0 - 5,+15,3.5714285714285716,3.5714285714285716
730,41.3787034,2.1718284,65,3,1,1,0,1, sur,0,0,0,0,electric,El Raval,1.035260767,0,piso,0,0.321066739,+111,0 - 5,+15,4.615384615384615,1.5384615384615385
1200,41.4026558,2.1720198,100,4,2,0,1,1,Unknown,0,1,0,0,electric,La Sagrada Família,1.650610555,0,piso,0,0.284524533,35 - 71,0 - 5,11.5 - 15,4.0,2.0
850,41.3803914,2.1915335,38,1,1,1,0,1,Unknown,0,0,0,1,Unknown,La Barceloneta,1.98772815,0,piso,0,0.58479454,Unknown,0 - 5,+15,2.6315789473684212,2.6315789473684212
775,41.37222,2.1551137,55,2,1,0,0,0,Unknown,0,1,0,0,Unknown,Sants-Montjuïc,2.137493409,0,piso,0,0.528001616,71 - 111,Unknown,11.5 - 15,3.6363636363636362,1.8181818181818181
720,41.4121576,2.1973379,60,1,1,1,0,1,Unknown,0,1,0,0,gas,Sant Martí de Provençals,3.537406799,1,piso,0,0.367561922,0 - 35,0 - 5,11.5 - 15,1.6666666666666667,1.6666666666666667
525,41.4084841,2.1429543,29,0,1,0,0,0,Unknown,0,0,0,0,Unknown,El Putxet i el Farró,3.210036665,0,estudio,0,0.405064864,35 - 71,Unknown,11.5 - 15,0.0,3.4482758620689653
